ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_3218,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,NA
ASV_3219,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3220,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,NA
ASV_3221,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV_3222,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,Aquipuribacter,NA
ASV_3223,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3224,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_3225,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,stibiiresistens
ASV_3226,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,gelipurpurascens
ASV_3227,Bacteria,Cyanobacteriota,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,NA
ASV_3228,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Afipia,broomeae
ASV_3229,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Afipia,broomeae
ASV_3230,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Sutterellaceae,AAP99,NA
ASV_3231,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_3232,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA
ASV_3233,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Sporichthyaceae,NA,NA
ASV_3234,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_3235,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_3236,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA
ASV_3237,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Amaricoccus,NA
ASV_3238,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,OLB17,NA
ASV_3239,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_3240,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_3241,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV_3242,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Thermomonas,NA
ASV_3243,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Citricoccus,alkalitolerans
ASV_3244,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3245,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,NA
ASV_3246,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3247,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,NA,NA
ASV_3248,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
ASV_3249,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,metallidurans
ASV_3250,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Panacibacter,NA
ASV_3251,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,tsuruhatensis
ASV_3252,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,NA
ASV_3253,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,algae
ASV_3254,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidiphilium,NA
ASV_3255,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_3256,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,NA,NA
ASV_3257,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_3258,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Marinilactibacillus,psychrotolerans
ASV_3259,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,NA
ASV_3260,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,NA
ASV_3261,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASV_3262,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,AKIW781,NA,NA
ASV_3263,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,endophytica
ASV_3264,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Xanthomonas,phaseoli
ASV_3265,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3266,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,haemolyticus
ASV_3267,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
ASV_3268,Bacteria,Actinomycetota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,naeslundii
ASV_3269,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV_3270,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus,qingshengii
ASV_3271,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Antarcticibacterium,NA
ASV_3272,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASV_3273,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,sp.
ASV_3274,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,Longimicrobium,NA
ASV_3275,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
ASV_3276,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_3277,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASV_3278,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV_3279,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,sp.
ASV_3280,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,NA
ASV_3281,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,sp.
ASV_3282,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_3283,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Luteimonas,NA
ASV_3284,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV_3285,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Siphonobacter,NA
ASV_3286,Bacteria,Chloroflexota,TK10,NA,NA,NA,NA
ASV_3287,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_3288,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,jaspsi
ASV_3289,Bacteria,Cyanobacteriota,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,NA,NA
ASV_3290,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,sp.
ASV_3291,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,NA
ASV_3292,Bacteria,Cyanobacteriota,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,NA
ASV_3293,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,aureus
ASV_3294,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Nitrolancea,NA
ASV_3295,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_3296,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV_3297,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV_3298,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_3299,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylorosula,NA
ASV_3300,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Pontixanthobacter,NA
ASV_3301,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,rhizophila
ASV_3302,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,pigmentata
ASV_3303,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,tropica
ASV_3304,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,NA,NA
ASV_3305,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASV_3306,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASV_3307,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,NA
ASV_3308,Bacteria,Bacillota,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,NA
ASV_3309,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,flava
ASV_3310,Bacteria,Bacillota,Bacilli,Mycoplasmatales,Mycoplasmataceae,Candidatus Hepatoplasma,NA
ASV_3311,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,NA
ASV_3312,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA
ASV_3313,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,acidophilus
ASV_3314,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Lawsonella,NA
ASV_3315,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,NA
ASV_3316,Bacteria,Actinomycetota,Actinobacteria,Euzebyales,Euzebyaceae,NA,NA
ASV_3317,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV_3318,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Crinalium SAG 22.89,NA
ASV_3319,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Aliterella,NA
ASV_3320,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA
ASV_3321,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,faecalis
ASV_3322,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_3323,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA
ASV_3324,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
ASV_3325,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_3326,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3327,Bacteria,Chloroflexota,TK10,NA,NA,NA,NA
ASV_3328,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,acnes
ASV_3329,Bacteria,Actinomycetota,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,odontolytica
ASV_3330,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Antarcticibacterium,NA
ASV_3331,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,NA,NA,NA
ASV_3332,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_3333,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_3334,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA
ASV_3335,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3336,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,tsuruhatensis
ASV_3337,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_3338,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
ASV_3339,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Devosia,rhizoryzae
ASV_3340,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,NA
ASV_3341,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,NA
ASV_3342,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Lawsonella,NA
ASV_3343,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,sp.
ASV_3344,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum,NA
ASV_3345,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
ASV_3346,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tautonia,NA
ASV_3347,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
ASV_3348,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,sp.
ASV_3349,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Planococcus,antarcticus
ASV_3350,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9 marine group,NA,NA
ASV_3351,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Nocardiaceae,Nocardia,NA
ASV_3352,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_3353,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,sp.
ASV_3354,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,xylanexedens
ASV_3355,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3356,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_3357,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV_3358,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera,NA
ASV_3359,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_3360,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Psychroglaciecola,NA
ASV_3361,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,nonamiensis
ASV_3362,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,pascens
ASV_3363,Bacteria,Actinomycetota,Actinobacteria,Euzebyales,Euzebyaceae,NA,NA
ASV_3364,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group,NA
ASV_3365,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA
ASV_3366,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Aggregatibacter,NA
ASV_3367,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_3368,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,NA
ASV_3369,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Afipia,broomeae
ASV_3370,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,rhizophila
ASV_3371,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Subsaxibacter,sediminis
ASV_3372,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,NA
ASV_3373,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Jannaschia,NA
ASV_3374,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,NA
ASV_3375,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,NA
ASV_3376,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,NA
ASV_3377,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,NA
ASV_3378,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Cereibacter,changlensis
ASV_3379,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,choanae
ASV_3380,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,piscis
ASV_3381,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3382,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,agilis
ASV_3383,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV_3384,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Stenotrophobacter,NA
ASV_3385,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_3386,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA
ASV_3387,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,xerosis
ASV_3388,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,acnes
ASV_3389,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Bernardetiaceae,Bernardetia,litoralis
ASV_3390,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,NA
ASV_3391,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,jaspsi
ASV_3392,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3393,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Hahellaceae,Allohahella,antarctica
ASV_3394,Bacteria,Bacillota,Clostridia,Clostridia UCG-014,NA,NA,NA
ASV_3395,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,NA,NA
ASV_3396,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,NA
ASV_3397,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,NA
ASV_3398,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Lysobacter,NA
ASV_3399,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians
ASV_3400,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV_3401,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_3402,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Lawsonella,NA
ASV_3403,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Crinalium SAG 22.89,NA
ASV_3404,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,sp. OK1 
ASV_3405,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,NA
ASV_3406,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Afipia,broomeae
ASV_3407,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Arsukibacterium,NA
ASV_3408,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,psychrotolerans
ASV_3409,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,tuberculostearicum
ASV_3410,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA
ASV_3411,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV_3412,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,NA
ASV_3413,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA,NA
ASV_3414,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA
ASV_3415,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,sinduriensis
ASV_3416,Bacteria,Incertae Sedis,Incertae Sedis,SJA-28,NA,NA,NA
ASV_3417,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus,yunnanensis
ASV_3418,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Lawsonella,sp.
ASV_3419,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASV_3420,Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Family XI,NA,NA
ASV_3421,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,NA
ASV_3422,Bacteria,NA,NA,NA,NA,NA,NA
ASV_3423,Bacteria,Planctomycetota,Planctomycetes,NA,NA,NA,NA
ASV_3424,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV_3425,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,acnes
ASV_3426,Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,ilealis
ASV_3427,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Thermomonas,sp.
ASV_3428,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Flavimaricola,NA
ASV_3429,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Jannaschia,marina
ASV_3430,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,Brevitalea,NA
ASV_3431,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
ASV_3432,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,intermedia
ASV_3433,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_3434,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ellin6055,NA
ASV_3435,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,sp. LF3 
ASV_3436,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV_3437,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
ASV_3438,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA
ASV_3439,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Terribacillus,goriensis
ASV_3440,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
ASV_3441,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,sp.
ASV_3442,Bacteria,Cyanobacteriota,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis ANT.LACV5.1,NA
ASV_3443,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV_3444,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,NA
ASV_3445,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Belnapia,sp.
ASV_3446,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASV_3447,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASV_3448,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Chloroflexaceae,Candidatus Chloroploca,NA
ASV_3449,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,NA
ASV_3450,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter,NA
ASV_3451,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_3452,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,NA,NA
ASV_3453,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,pygmaeum
ASV_3454,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV_3455,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tautonia,NA
ASV_3456,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,NA
ASV_3457,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV_3458,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA
